grid_id,碳排放_carbon_emission_kg (kgCO2/KM/d),人口密度 (千人/km²),休闲POI数量 (个),办公POI数量 (个),公共服务POI数量 (个),交通设施POI数量 (个),居住POI数量 (个),道路密度 (KM/KM²),地铁站点数量 (个),公交站点数量 (个),标准化土地混合熵,到市中心距离 (km),到最近公交距离 (km)
2476,0,1.02,0,1,1,0,0,7.086699488,0,0,0.430676558,14.53393608,1.028614271
2477,0,1.02,2,0,0,8,3,67.43229956,1,0,0.574815019,14.84849816,1.137540758
2478,0,1.02,17,2,6,1,3,39.16559134,0,0,0.729624276,15.17301871,1.312200812
2479,0.032523355,1.02,8,5,3,2,2,57.0123012,0,0,0.906015006,15.50687255,1.62780311
2480,0,1.02,4,3,4,6,1,50.01281494,0,0,0.92820339,15.84946988,2.019310515
2481,0,1.02,0,1,0,0,0,23.28601473,0,0,0,16.20025601,2.450609506
2482,0,1.02,1,2,3,2,3,51.87400816,0,0,0.960955793,16.55871053,2.904024612
2483,0,1.02,0,1,0,3,0,47.32934535,0,0,0.34939847,16.92434618,2.89283085
2484,0,1.02,6,21,5,19,5,102.2819828,0,0,0.873146971,17.29670758,2.899186787
2485,0,1.02,7,5,10,10,1,47.60223932,0,0,0.897442756,17.67536965,2.99033405
2486,0,1.02,1,0,5,4,0,45.46034133,0,0,0.586135312,18.05993609,3.158941505
2487,0,1.02,0,2,1,0,0,19.10126614,0,0,0.395488489,18.4500377,3.393482745
2488,0,1.02,0,0,0,3,1,56.1438273,0,0,0.34939847,18.84533073,3.681377302
2489,0,1.02,0,0,1,1,0,10.73178033,0,0,0.430676558,19.24549531,4.011128231
2490,0,1.02,0,0,0,0,0,2.756939516,0,0,0,19.65023382,4.357824344
2491,0,1.02,6,1,3,1,0,19.84352882,0,0,0.696485639,20.05926939,4.73203089
2492,0,1.02,0,0,0,0,0,9.329052932,0,0,0,20.47234446,5.127728511
2493,0,1.53,0,0,0,0,0,44.39133947,0,0,0,20.8892194,5.540314342
2494,0,1.53,0,0,0,0,0,19.31094239,0,0,0,21.3096712,5.966285808
2495,0,1.53,0,0,0,0,0,38.60747571,0,0,0,21.73349226,6.402971941
2496,0,1.53,4,1,1,0,1,9.972385828,0,0,0.716860174,15.24555747,1.531612637
2497,0,1.53,0,1,0,0,0,7.949826034,0,0,0,14.9388628,1.203152658
2498,0,1.53,1,0,0,0,0,87.69949555,0,0,0,14.64282149,1.017757607
2499,0,1.53,0,0,0,0,0,90.57708639,0,0,0,14.35809251,0.979180194
2500,0,1.53,5,0,1,0,2,14.87215269,0,0,0.559360535,14.0853619,0.792921815
2501,0,1.53,1,0,0,0,0,5.965727541,0,0,0,13.82533975,0.632699422
2502,0,1.53,7,0,3,3,5,28.71894946,0,1,0.820385011,13.57875615,0.229545994
2503,0,1.53,67,8,31,3,40,30.4936625,0,3,0.792028749,13.34635598,0.280605631
2504,0,1.53,13,9,7,0,4,23.45061099,0,0,0.811479206,13.12889247,0.362664403
2505,0,1.53,0,2,2,0,0,10.01466847,0,0,0.430676558,12.92711943,0.772636629
2506,0,1.53,1,0,0,0,0,,0,0,0,12.7417823,1.149250627
2507,0,1.53,0,0,0,0,0,26.68508601,0,0,0,12.57360789,1.595176055
2508,0,1.53,1,1,0,1,0,24.20061778,0,0,0.682606194,12.42329323,1.838409057
2509,0,1.02,0,0,1,1,0,4.865620547,0,0,0.430676558,12.29149357,1.697513736
2510,0,1.02,0,0,0,0,0,31.62901332,0,0,0,12.17881002,1.561945981
2511,0,1.02,0,0,0,1,1,,0,0,0.430676558,12.0857773,1.40187231
2512,0,1.02,0,4,2,0,0,5.973438132,0,0,0.395488489,12.01285196,1.221361102
2513,0.018032624,1.02,8,14,10,1,0,62.05402833,0,0,0.730097989,11.96040182,0.835666041
2514,0.186314945,1.02,0,0,2,0,0,89.06151996,0,0,0,11.92869695,0.580155287
2515,1.17159127,1.02,2,3,3,6,2,34.76566922,0,2,0.941578738,11.91790293,0.15084905
2516,1.276099096,1.02,0,2,1,2,2,25.89707874,0,1,0.83991062,11.92807653,0.187240126
2517,1.560937944,1.53,7,0,9,15,4,63.84932379,0,3,0.796637653,11.95916423,0.163131132
2518,0.563783851,1.53,0,2,2,7,0,57.9713949,0,0,0.563883383,12.01100364,0.486556382
2519,0.228208833,1.53,0,0,0,1,0,67.37824164,0,0,0,12.08332768,0.743537339
2520,0.55015358,1.53,0,1,0,3,3,81.85578036,0,0,0.623970931,12.17577131,0.90420066
2521,0.348548119,1.02,0,0,1,0,1,38.47015468,0,0,0.430676558,12.28788047,0.619764534
2522,0.10382244,1.02,8,9,7,3,0,13.06490921,0,0,0.82061854,12.41912259,0.338442731
2523,0,1.02,1,1,1,1,1,9.267284855,0,0,1,12.56889833,0.389513191
2524,0,1.02,3,0,0,1,1,4.854700092,0,0,0.590436283,12.73655387,0.805381919
2525,0,1.02,0,2,1,2,0,26.21000415,0,0,0.655458754,12.92139326,1.281425778
2526,0,1.02,0,0,0,0,0,37.36790811,0,0,0,13.1226904,1.364098892
2527,0,1.02,0,0,0,0,0,39.58194471,0,0,0,13.33970024,1.391302729
2528,0,1.02,0,3,0,2,0,,0,0,0.41816566,13.57166909,1.534535528
2529,0,1.02,4,4,0,3,0,14.8697075,0,0,0.677292147,13.81784358,1.785529614
2530,0,1.02,10,6,6,2,1,14.44214418,0,0,0.858899531,14.07747849,1.846699425
2531,0,1.02,15,3,11,2,2,52.10224468,0,0,0.796790938,14.34984321,1.673141268
2532,0,1.02,2,0,3,4,2,124.942536,0,0,0.833901804,14.63422698,1.549810792
2533,0,1.02,0,3,5,5,0,137.8467248,0,0,0.666937366,14.92994303,1.52395199
2534,0,1.02,2,0,1,1,1,132.2074964,0,0,0.827729377,15.23633152,1.633262736
2535,0,1.02,18,3,4,1,0,32.9832512,0,0,0.569783349,15.55276173,1.759380334
2536,0,1.02,9,1,5,4,1,20.08424253,0,0,0.824736918,15.87863334,2.005814336
2537,0,1.02,3,3,4,4,0,42.33232745,0,0,0.854991221,16.21337708,2.334772611
2538,0,1.02,0,3,0,2,1,40.10170128,0,0,0.628420803,16.5564548,2.716437951
2539,0,1.02,0,0,0,0,0,34.91436796,0,0,0,16.90735919,3.131598176
2540,0,1.02,0,2,2,0,0,50.42035329,0,0,0.430676558,17.26561306,3.391671436
2541,0,1.02,0,4,4,2,0,84.50520789,0,0,0.655458754,17.63076838,3.397094175
2542,0,1.02,1,2,1,2,0,179.7729822,0,0,0.826165047,18.0024052,3.475206834
2543,0,1.02,0,1,1,1,0,89.7088349,0,0,0.682606194,18.38013037,3.621308636
2544,0,1.02,0,3,2,4,0,98.7904502,0,0,0.659147482,18.7635762,3.82762197
2545,0,1.02,2,3,2,1,0,112.5129008,0,0,0.820714072,19.15239909,4.085034106
2546,0,1.02,6,1,4,2,2,86.91656969,0,0,0.892751847,19.54627817,4.384554407
2547,0,1.02,2,1,6,1,0,73.19278775,0,0,0.676571595,19.94491388,4.717034525
2548,0,1.02,17,1,13,3,0,90.27937705,0,0,0.641280745,20.34802666,5.064770285
2549,0,1.02,2,2,4,1,0,91.82805079,0,0,0.790976978,20.75535566,5.436302178
2550,0,1.02,1,0,0,0,0,53.69754958,0,0,0,21.16665746,5.82708029
2551,0,1.02,0,0,0,0,0,,0,0,0,21.58170492,6.233486026
2552,0,1.02,0,0,0,0,0,,0,0,0,15.948427,1.721331349
2553,0,1.53,4,0,0,0,1,6.463904796,0,0,0.310917507,15.63953078,1.254185308
2554,0,1.53,2,1,0,0,0,6.463904796,0,0,0.395488489,15.34071454,0.826426016
2555,0,1.53,0,0,0,0,0,87.82975918,0,0,0,15.05257858,0.530101642
2556,0,1.53,6,0,1,0,0,85.8468523,0,0,0.254819596,14.77574774,0.6076693
2557,0,1.53,3,0,0,1,1,41.22683929,0,0,0.590436283,14.51086905,0.299760245
2558,0,1.53,1,1,0,5,0,55.97389542,0,0,0.494776241,14.25860863,0.509693393
2559,0,1.53,0,1,0,8,0,49.1253353,0,2,0.216741567,14.01964762,0.239367698
2560,0,1.53,2,0,4,3,2,39.06117837,0,1,0.833901804,13.79467719,0.317925176
2561,0,1.53,0,8,2,0,0,13.94771302,0,0,0.310917507,13.58439244,0.717715922
2562,0,1.53,1,5,0,0,0,18.25094791,0,0,0.279949419,13.38948533,1.068463493
2563,0,1.53,0,2,0,1,0,43.39219795,0,0,0.395488489,13.2106365,1.473979223
2564,0,1.53,0,1,0,2,0,26.68508601,0,0,0.395488489,13.04850628,1.845234757
2565,0,2.295,2,0,0,0,0,19.33499723,0,0,0,12.90372487,2.264663541
2566,0,2.295,1,3,0,0,1,31.62901332,0,0,0.590436283,12.77688204,2.164542715
2567,0,2.295,1,0,0,0,0,31.62901332,0,0,0,12.66851665,2.033974994
2568,0,2.295,0,0,0,0,0,,0,0,0,12.57910623,1.893135182
2569,0,1.53,15,1,11,2,0,33.45873932,0,0,0.627070149,12.50905723,1.541622871
2570,0,1.53,15,12,6,2,1,35.56164443,0,0,0.801352886,12.45869625,1.124151641
2571,0,1.53,2,4,4,6,0,41.15091036,0,0,0.820714072,12.42826261,0.670740968
2572,0.366138364,1.53,0,1,0,3,0,32.1123812,0,0,0.34939847,12.41790284,0.368876648
2573,0.824423553,1.02,3,3,1,10,0,83.2569931,0,2,0.677880148,12.42766713,0.202027362
2574,0.554723844,1.02,0,0,0,2,0,89.48257668,0,0,0,12.45750816,0.497778516
2575,0.000733002,1.02,0,2,0,2,0,77.00310176,0,0,0.430676558,12.50728224,0.80306902
2576,0.148853645,1.02,0,2,0,1,0,54.32151299,0,0,0.395488489,12.5767527,1.143942141
2577,0.142977125,1.02,3,2,0,8,2,14.17434857,0,0,0.742155381,12.66559544,1.235732856
2578,0,1.02,0,2,2,0,0,47.14586804,0,0,0.430676558,12.77340624,0.751140956
2579,0,1.02,2,1,1,1,0,53.25188016,0,1,0.827729377,12.89970955,0.318417618
2580,0,1.02,2,5,4,4,2,51.16718937,0,1,0.959578477,13.04396818,0.308907483
2581,0,1.02,0,0,0,0,0,19.56225797,0,0,0,13.20559371,0.767356385
2582,0,1.02,0,1,0,1,0,23.22390636,0,0,0.430676558,13.38395698,1.257874322
2583,0,1.02,0,3,0,1,0,4.702951981,0,0,0.34939847,13.57839843,1.753755912
2584,0,1.02,5,13,0,3,1,14.1015587,0,0,0.658489801,13.78823786,1.888574713
2585,0,1.02,11,7,3,0,0,17.21543635,0,0,0.610710559,14.01278354,1.996444451
2586,0,1.02,1,6,1,1,0,7.454156504,0,0,0.623023887,14.25134036,2.214693308
2587,0,1.02,1,0,0,0,0,,0,0,0,14.50321693,2.304564975
2588,0,1.02,4,1,2,3,0,3.712995839,0,0,0.795218142,14.76773174,2.162902349
2589,0,1.02,6,4,0,1,0,6.407832147,0,0,0.56943165,15.04421816,2.041150617
2590,0,1.02,0,2,0,2,0,50.88370138,0,0,0.430676558,15.33202855,2.02158651
2591,0,1.02,29,19,5,1,0,94.6086008,0,0,0.618596795,15.63053738,2.114847825
2592,0,1.02,53,25,28,1,0,111.8338314,0,0,0.672398167,15.93914358,2.229118065
2593,0,1.02,0,1,2,1,1,79.58143186,0,0,0.827729377,16.25727214,2.428340862
2594,0,1.02,2,2,6,5,2,99.77127655,0,0,0.921329965,16.58437508,2.706420391
2595,0,1.02,3,3,1,3,0,105.3378691,0,0,0.816330983,16.91993192,3.041805932
2596,0,1.02,0,2,1,3,0,89.48007641,0,0,0.628420803,17.2634497,3.417668112
2597,0,1.02,1,2,0,1,2,111.2781322,0,0,0.826165047,17.61446266,3.822084158
2598,0,1.02,1,18,1,1,1,159.5796855,0,0,0.451208977,17.97253166,3.895537657
2599,0,1.02,0,5,2,1,0,196.7990698,0,0,0.559360535,18.33724335,3.963839974
2600,0,1.02,0,0,1,4,0,15.66698047,0,0,0.310917507,18.70820924,4.092534795
2601,0,1.02,0,1,0,0,0,10.71513729,0,0,0,19.08506464,4.276172909
2602,0,1.02,0,0,0,0,0,34.49643647,0,0,0,19.46746752,4.508044859
2603,0,1.02,3,4,3,0,0,8.900105334,0,0,0.676571595,19.85509736,4.781138165
2604,0,1.02,0,0,0,0,0,,0,0,0,20.24765395,5.088820675
2605,0,1.02,0,0,0,0,0,17.0865893,0,0,0,20.64485625,5.423253611
2606,0,1.02,3,0,1,0,0,21.28326247,0,0,0.34939847,21.04644125,5.771755631
2607,0,1.02,0,0,0,1,0,15.09404673,0,0,0,16.34075348,1.640160093
2608,0,1.02,0,0,0,0,0,5.15163713,0,0,0,16.0394147,1.140229934
2609,0,66.3,0,0,0,0,0,9.362285705,0,0,0,15.74818793,0.640408836
2610,0,66.3,9,3,7,1,0,109.2880447,0,2,0.721444928,15.46764437,0.141854328
2611,0,66.3,20,5,7,1,0,11.31176714,0,0,0.63642666,15.19837563,0.338288608
2612,0,66.3,12,4,4,10,5,105.0015916,0,2,0.931201891,14.94099131,0.166734693
2613,0,67.575,2,0,0,2,0,57.78027415,0,0,0.430676558,14.69611583,0.460985557
2614,0,67.575,2,1,0,0,0,7.083938694,0,0,0.395488489,14.46438453,0.731948154
2615,0,67.575,1,0,2,0,1,13.09514334,0,0,0.646014837,14.24643883,0.757986413
2616,0,67.575,0,0,0,0,0,,0,0,0,14.04292059,1.018554388
2617,0,67.575,6,8,3,3,0,18.83321959,0,0,0.805774562,13.85446563,1.396958399
2618,0,67.575,4,13,0,0,0,51.68330973,0,0,0.338996969,13.68169644,1.774956197
2619,0,67.575,0,1,1,0,0,28.25058193,0,0,0.430676558,13.52521411,2.164009308
2620,0,67.575,0,0,0,0,0,,0,0,0,13.38558987,2.547352668
2621,0,1.02,1,2,0,0,0,31.62901332,0,0,0.395488489,13.26335611,2.643659858
2622,0,1.02,0,0,0,0,0,,0,0,0,13.15899748,2.501153558
2623,0,1.02,0,0,0,0,0,,0,0,0,13.07294206,2.237113572
2624,0,1.02,28,6,10,1,1,32.4604527,0,0,0.662388563,13.00555318,1.786296075
2625,0,1.02,2,5,0,4,0,48.2115174,0,0,0.643826504,12.95712209,1.370047518
2626,0,1.02,3,2,0,4,1,73.94444195,0,0,0.795218142,12.92786186,1.031119167
2627,0.057329034,1.02,11,0,10,13,1,81.49399512,0,0,0.740101182,12.91790275,0.726462095
2628,0.143158751,1.02,2,0,2,0,0,79.20958194,0,0,0.430676558,12.92728939,0.653442063
2629,0,1.02,0,1,1,1,0,122.9332495,0,0,0.682606194,12.95597971,0.908969682
2630,0,1.02,0,0,0,0,0,67.93880325,0,0,0,13.00384596,1.18979947
2631,0.045876784,1.02,0,0,0,0,0,52.37527495,0,0,0,13.07067745,1.50440285
2632,0,1.02,1,3,0,1,0,33.94142439,0,0,0.590436283,13.15618518,1.4191131
2633,0,1.02,1,0,0,0,0,41.53968195,0,0,0,13.26000783,1.024107241
2634,0,1.02,0,0,0,0,0,45.64664608,0,0,0,13.38171914,0.736347493
2635,0,1.02,3,9,4,3,0,38.74876369,0,0,0.785905899,13.52083601,0.731860382
2636,0,1.02,3,3,1,1,1,4.682397568,0,0,0.910141593,13.67682733,1.014411951
2637,0,1.02,0,5,0,0,0,,0,0,0,13.8491229,1.422126434
2638,0,1.02,1,6,0,2,0,7.888805168,0,0,0.527317985,14.03712237,1.875061488
2639,0,1.02,4,7,3,2,0,12.35054874,0,0,0.796580117,14.24020379,2.347182901
2640,0,1.02,1,4,2,1,0,6.994606501,0,0,0.753683977,14.45773161,2.473212811
2641,0,1.02,0,1,0,0,0,,0,0,0,14.68906405,2.652519107
2642,0,1.02,0,0,0,0,0,,0,0,0,14.93355959,2.77304248
2643,0,1.02,1,6,3,3,1,7.028166389,0,0,0.870071822,15.19058265,2.647671054
2644,0,1.02,7,3,1,0,0,6.407832147,0,0,0.534327714,15.45950842,2.535878189
2645,0,1.02,0,3,1,0,1,,0,0,0.590436283,15.73972681,2.520157607
2646,0,1.02,13,8,17,0,1,14.73227683,0,0,0.712693528,16.03064563,2.602251053
2647,0,1.02,53,22,126,7,2,24.94544518,0,0,0.651173777,16.33169308,2.709707648
2648,0,1.02,28,2,7,1,1,35.84619581,0,0,0.550749892,16.64231949,2.875828147
2649,0,1.02,0,2,4,3,1,42.28161852,0,0,0.795218142,16.96199863,3.114202871
2650,0,1.02,0,0,0,0,0,26.29901238,0,0,0,17.29022836,3.409711354
2651,0,1.02,1,0,0,0,0,5.479779224,0,0,0,17.62653103,3.748866963
2652,0,1.02,1,0,0,0,0,41.34715017,0,0,0,17.9704534,4.120907121
2653,0,1.02,2,17,1,6,3,100.056657,0,0,0.729624276,18.32156639,4.394334812
2654,0,1.02,1,5,0,1,0,21.44776462,0,0,0.494776241,18.67946451,4.454996313
2655,0,1.02,0,1,2,0,0,23.41019719,0,0,0.395488489,19.04376522,4.569880288
2656,0,1.02,0,0,0,0,0,45.21157377,0,0,0,19.41410809,4.735041663
2657,0,1.02,0,3,0,0,0,34.49643647,0,0,0,19.79015392,4.945445709
2658,0,1.02,4,1,0,1,0,17.47472676,0,0,0.539047342,20.17158377,5.195598807
2659,0,1.02,0,1,3,0,0,4.749490043,0,0,0.34939847,20.55809794,5.480060279
2660,0,1.02,1,0,0,0,0,4.749490043,0,0,0,20.94941504,5.793778937
2661,0,1.53,4,2,1,4,0,25.08679595,0,0,0.785152644,16.7388209,1.566371013
2662,0,1.53,1,0,0,0,0,5.15163713,0,0,0,16.44477803,1.102259847
2663,0,1.53,4,3,1,0,0,11.40721652,0,0,0.605375793,16.16085777,0.632514785
2664,0,1.53,3,1,5,1,0,91.07324523,0,0,0.7258947,15.88760281,0.291844369
2665,0,1.53,8,1,2,0,0,16.87678603,0,0,0.471933329,15.62557271,0.519876254
2666,0,1.53,26,2,5,6,14,60.52164038,0,2,0.804032236,15.37534136,0.321944672
2667,0,1.53,3,0,0,2,1,46.14208541,0,0,0.628420803,15.13749389,0.34756731
2668,0,1.53,2,1,0,0,0,,0,0,0.395488489,14.91262286,0.793655661
2669,0,1.02,0,0,0,0,0,,0,0,0,14.70132375,1.242223008
2670,0,1.02,0,0,0,0,0,,0,0,0,14.50418971,1.426307195
2671,0,1.02,1,0,0,0,0,13.74094472,0,0,0,14.3218057,1.724479535
2672,0,1.02,2,0,0,0,0,6.869051494,0,0,0,14.15474189,2.09472418
2673,0,1.53,0,0,0,0,0,,0,0,0,14.0035466,2.481798696
2674,0,1.53,0,0,0,0,0,31.62901332,0,0,0,13.86873883,2.862386735
2675,0,1.53,0,0,0,0,0,31.62901332,0,0,0,13.75080056,3.129317773
2676,0,1.53,0,0,0,0,0,,0,0,0,13.65016906,2.903758579
2677,0,1.53,0,0,0,0,0,,0,0,0,13.56722944,2.47345718
2678,0,1.53,8,2,5,3,1,39.14597807,0,0,0.869198111,13.50230773,2.074648634
2679,0,1.53,3,7,3,0,0,46.03964457,0,0,0.627610268,13.45566474,1.729260967
2680,0,1.53,1,1,0,0,0,33.32364261,0,0,0.430676558,13.42749094,1.419393989
2681,0,1.39,5,1,1,1,0,84.67133131,0,0,0.667029674,13.41790268,1.189083113
2682,0,1.39,6,3,13,9,3,132.4875351,0,0,0.903396588,13.42693977,1.145931064
2683,0,1.39,0,3,0,0,0,49.58612269,0,0,0,13.45456469,1.308586015
2684,0,1.39,0,0,0,0,0,25.10997899,0,0,0,13.50066333,1.615812505
2685,0,0.829,0,0,0,0,0,18.44258177,0,0,0,13.56504735,1.893003462
2686,0,0.829,0,0,0,0,0,15.61524168,0,0,0,13.64745797,1.730774231
2687,0,0.829,0,0,0,0,0,11.5945003,0,0,0,13.747571,1.410316073
2688,0,0.829,0,0,0,0,0,37.09522677,0,0,0,13.86500298,1.217539903
2689,0,0.829,4,13,1,2,1,47.23970517,0,0,0.700012439,13.99931809,1.21483143
2690,0,0.829,20,17,19,6,2,42.8332476,0,0,0.873830435,14.15003556,1.403291628
2691,0,0.829,1,1,0,0,0,2.548350844,0,0,0.430676558,14.31663738,1.721231937
2692,0,0.829,6,3,3,0,0,39.79075023,0,0,0.646014837,14.49857597,2.110936136
2693,0,0.88,36,16,20,7,1,38.23460967,0,0,0.805079308,14.69528171,2.539579366
2694,0,0.88,11,17,11,4,1,31.90194506,0,0,0.847851673,14.90616999,2.957663397
2695,0,0.88,10,6,6,1,1,38.02838882,0,0,0.82187926,15.13064781,3.109155637
2696,0,0.88,13,6,6,0,1,44.47550487,0,0,0.71370007,15.36811968,3.250924402
2697,0,1.02,10,6,7,1,1,44.9003076,0,0,0.822004169,15.61799289,3.126426772
2698,0,1.02,32,14,23,7,1,38.30977721,0,0,0.814069222,15.87968203,3.032335822
2699,0,1.02,19,9,1,1,1,43.71473712,0,0,0.616008321,16.15261281,3.019201337
2700,0,1.02,2,2,2,1,0,14.73227683,0,0,0.83991062,16.43622524,3.088056491
2701,0,1.02,3,3,0,0,0,34.41617646,0,0,0.430676558,16.72997607,3.196257769
2702,0,1.02,15,3,11,2,0,28.17754904,0,0,0.696974868,17.0333408,3.338253393
2703,0,1.02,0,7,0,0,0,3.392614987,0,0,0,17.345815,3.545674507
2704,0,1.02,0,0,0,0,0,12.93936686,0,0,0,17.66691533,3.807844496
2705,0,1.02,7,1,0,0,0,16.27145609,0,0,0.234100463,17.99618006,4.114310598
2706,0,1.02,5,2,2,2,0,61.65351232,0,0,0.800436162,18.33316929,4.455942514
2707,0,1.02,1,5,1,0,1,96.38747613,0,0,0.667029674,18.67746491,4.825276747
2708,0,1.02,0,0,0,0,0,12.7181864,0,0,0,19.02867034,4.94792451
2709,0,1.53,0,0,0,0,0,47.58528845,1,0,0,19.38641004,5.051610699
2710,0,1.53,4,0,0,0,0,45.44594907,0,0,0,19.75032895,5.20149828
2711,0,1.53,0,1,1,0,0,8.575797914,0,0,0.430676558,20.12009177,5.393736929
2712,0,1.53,1,3,0,2,0,12.72523672,0,0,0.628420803,20.49538222,5.623985399
2713,0,1.53,0,5,3,0,0,,0,0,0.411052351,20.87590218,5.887786126
2714,0,1.53,0,0,0,0,0,5.951688773,0,0,0,17.74459994,2.324375339
2715,0,1.53,0,0,0,0,0,3.371335011,0,0,0,17.43884819,1.858483513
2716,0,1.53,2,2,2,0,0,41.29375377,0,0,0.682606194,17.14222931,1.387705922
2717,0,1.53,2,4,0,1,0,27.79201998,0,0,0.593809729,16.85522545,0.940634627
2718,0,1.53,0,3,0,0,0,23.87085391,0,0,0,16.578336,0.452088081
2719,0,1.53,5,5,2,2,0,115.0065493,0,4,0.802402354,16.31207601,0.154834639
2720,0,1.53,40,4,17,2,0,15.0692716,0,0,0.575634379,16.05697428,0.465524927
2721,0,1.02,17,1,11,8,0,35.11127747,0,0,0.71246891,15.81357083,0.34234391
2722,0,1.02,6,4,8,8,1,19.25820325,0,0,0.907167333,15.58241386,0.372987041
2723,0,1.02,8,1,1,0,0,22.71104698,0,0,0.397052819,15.36405614,0.80511217
2724,0,1.02,7,3,1,0,1,18.10488958,0,0,0.668021622,15.15905078,1.287358489
2725,0,1.02,0,0,0,0,0,9.990484846,0,0,0,14.96794642,1.779431975
2726,0,1.02,1,0,0,0,0,18.70234173,0,0,0,14.79128187,2.119943638
2727,0,1.02,0,0,0,0,0,1.337332778,0,0,0,14.62958026,2.431091584
2728,0,1.02,1,0,0,0,0,,0,0,0,14.48334278,2.797185374
2729,0,1.02,6,1,0,0,0,31.62901332,0,0,0.254819596,14.35304209,3.188758384
2730,0,1.02,0,0,0,0,0,,0,0,0,14.23911573,3.564208096
2731,0,1.02,0,1,0,0,0,,0,0,0,14.14195941,3.169404862
2732,0,1.02,9,4,4,3,0,37.19261685,0,0,0.800075365,14.06192076,2.780522201
2733,0,1.02,7,1,0,0,0,83.09328269,0,0,0.234100463,13.99929337,2.432587151
2734,0,1.02,0,1,0,0,0,76.81845158,0,0,0,13.95431167,2.121700124
2735,0,1.02,8,2,3,7,0,99.56989563,0,0,0.775910977,13.92714664,1.844139575
2736,0,1.02,0,8,0,10,0,84.5602727,0,0,0.426833226,13.9179026,1.673346983
2737,0,1.02,7,9,25,3,0,50.60444098,0,0,0.696745497,13.92661525,1.642963627
2738,0,1.02,7,9,5,0,2,36.55357558,0,0,0.791161732,13.95325093,1.760275215
2739,0,1.02,4,1,0,1,0,29.38139382,0,0,0.539047342,13.99770734,1.999451971
2740,0,1.02,0,0,0,0,0,8.10279756,0,0,0,14.05981544,2.297539853
2741,0,1.53,0,0,0,0,0,23.92669551,0,0,0,14.13934262,2.106128017
2742,0,1.53,0,0,0,0,0,,0,0,0,14.23599694,1.851806473
2743,0,1.53,1,0,0,0,0,12.37613785,0,0,0,14.34943234,1.709561114
2744,0,1.53,0,4,2,0,0,28.59295554,0,0,0.395488489,14.47925439,1.707633213
2745,0,1.02,144,35,20,9,3,39.05679134,0,0,0.607100962,14.62502674,1.846462341
2746,0,1.02,18,17,23,8,2,64.33385524,0,0,0.882633794,14.78627764,2.098293394
2747,0,1.02,0,6,4,0,0,31.90194506,0,0,0.41816566,14.96250667,2.428218927
2748,0,1.02,1,0,1,0,0,1.870921033,0,0,0.430676558,15.15319125,2.808853706
2749,0,1.02,0,3,0,0,0,3.312886749,0,0,0,15.35779296,3.222277321
2750,0,1.02,3,1,1,1,0,9.439330509,0,0,0.771979655,15.57576335,3.577406873
2751,0,1.02,3,2,0,0,0,4.28853103,0,0,0.41816566,15.80654938,3.7346023
2752,0,1.02,0,2,0,2,0,,0,0,0.430676558,16.30436144,3.529793604
2753,0,1.02,14,10,6,1,1,43.71473712,0,0,0.78017025,16.57029877,3.5185166
2754,0,1.02,13,15,6,2,0,31.90194506,0,0,0.740505869,16.84688104,3.577775181
2755,0,1.02,13,2,15,2,0,96.22983377,0,0,0.663388931,17.13359273,3.686409081
2756,0,1.02,10,5,0,2,0,41.07190771,0,0,0.574014504,18.37200037,4.505674188
2757,0,1.02,0,1,2,4,0,65.72276589,0,0,0.593809729,18.70221903,4.819644373
2758,0,1.02,107,36,5,3,2,65.40620394,0,0,0.519518501,19.03984234,5.163026619
2759,0,1.02,26,4,4,0,0,15.0964102,0,0,0.44033263,19.38448337,5.442143122
2760,0,1.02,0,2,0,1,0,,0,0,0.395488489,19.73577449,5.536581568
2761,0,1.02,0,1,0,0,0,,0,0,0,20.09336692,5.673671577
2762,0,1.02,5,4,2,1,1,4.116682227,0,0,0.877787596,20.45693021,5.850415615
2763,0,1.02,16,9,8,0,0,24.97428345,0,0,0.651700824,20.82615166,6.063346978
2764,0,1.02,8,7,8,2,0,24.97428345,0,0,0.800109536,21.20073565,6.308802602
2765,0,1.02,0,0,0,0,0,12.65013993,0,0,0,18.44711707,2.675602835
2766,0,1.02,0,3,0,0,0,16.35301679,0,0,0,18.13942468,2.182186765
2767,0,1.02,1,0,0,0,0,13.14192827,0,0,0,17.84044077,1.692639248
2768,0,1.02,2,2,0,0,0,18.37605869,0,0,0.430676558,17.55061043,1.211658438
2769,0,1.237,1,4,0,0,0,20.91794901,0,0,0.310917507,17.27039449,0.755780866
2770,0,1.237,1,0,1,0,0,88.61000266,0,0,0.430676558,17.00026838,0.28112652
2771,0,1.237,81,8,24,1,1,126.2698604,0,2,0.523045091,16.74072055,0.221221098
2772,0,1.237,41,6,14,1,0,44.0361604,0,0,0.560489385,16.49225041,0.657021144
2773,0,1.097,3,3,3,4,1,36.55935937,0,0,0.954819355,16.25536598,0.794197918
2774,0,1.097,5,0,3,0,0,6.818856167,0,0,0.411052351,16.03058085,0.810824044
2775,0,1.097,3,0,0,0,1,12.19438369,0,0,0.34939847,15.81841085,1.080056436
2776,0,1.097,4,0,0,0,0,32.01957946,0,0,0,15.61937006,1.474994298
2777,0,1.339,6,0,0,0,0,25.17854483,0,0,0,15.43396646,1.919555795
2778,0,1.339,0,0,0,1,0,21.6486088,0,0,0,15.26269701,2.386164438
2779,0,1.339,2,0,0,0,0,31.62901332,0,0,0,15.10604247,2.816477088
